name,osc1 shape,osc1 fm modulation,osc2 shape,osc2 pitch,osc2 tune,osc2 kbd track,osc mix,osc sync,osc ring modulation,osc pulse width,osc key shift,osc mod env on/off,osc mod env amount,osc mod env attack,osc p.env decay,filter type,filter attack,filter decay,filter sustain,filter release,filter freq,filter resonance,filter amount,filter kbd track,filter distortion,filter velocity switch,amp attack,amp decay,amp sustain,amp release,amp gain,amp velocity sens.,arp. on/off,arp type,arp range,arp beat,arp gate,delay on/off,delay time,delay feedback,delay level,chorus on/off,chorus type,chorus delay time,chorus depth,chorus rate,chorus feedback,chorus level,equalizer tone,equalizer freq.,equalizer level,equalizer Q,play mode type,play mode portament,pitch bend range,wheel lfo1 depth sens.,lfo1 on/off,lfo1 destination,lfo1 type,lfo1 speed,lfo1 depth,lfo2 on/off,lfo2 destination,lfo2 type,lfo2 speed,lfo2 depth
MMEB 001,1,0,1,77,68,1,28,0,0,11,0,1,77,0,1,0,0,88,38,70,45,0,64,0,43,1,0,86,78,70,119,64,0,0,0,0,0,0,1,64,64,0,2,42,64,64,64,64,64,64,64,64,0,0,12,64,1,1,1,52,2,1,2,1,1,0
LFO PAD 002,2,0,3,64,74,1,84,1,0,55,0,1,73,0,13,1,44,60,126,40,77,0,64,0,10,1,46,88,98,98,98,64,0,3,1,11,0,0,1,64,64,0,2,42,64,64,64,64,64,64,64,64,0,8,12,64,1,1,1,33,23,0,0,1,0,0
METAL VOICE 002,3,103,3,111,81,0,0,0,0,0,12,0,64,0,94,0,66,86,0,70,34,0,64,127,77,0,64,74,0,60,54,64,0,0,0,0,0,0,1,64,64,0,2,42,64,64,64,64,64,64,64,64,0,0,12,64,1,1,1,42,0,1,2,1,64,0
LOW GLOW 001,2,45,2,104,66,1,0,0,0,104,-12,1,64,125,118,1,0,56,32,94,63,27,64,127,0,0,108,50,126,112,127,64,0,0,0,0,0,0,1,64,64,0,2,42,64,64,64,64,64,64,64,64,0,0,12,64,1,1,1,95,23,1,2,1,58,0
LEAD SYNTH 009,1,0,1,64,65,1,63,0,0,83,0,1,64,71,90,1,0,52,34,52,102,0,64,0,0,0,6,70,126,24,64,64,0,0,0,0,0,0,1,64,64,0,2,42,64,64,64,64,64,64,64,64,2,4,12,64,1,2,1,70,0,1,2,1,101,0
MINI HARD LEAD 002,3,64,2,64,64,1,79,0,0,4,0,1,65,4,20,1,0,60,16,82,16,17,64,0,87,0,0,0,126,18,49,64,0,0,0,0,0,0,1,64,64,0,2,42,64,64,64,64,64,64,64,64,0,7,12,64,1,3,3,74,0,1,2,1,47,0
MINI LEAD 002,1,0,1,64,62,1,64,0,0,93,0,0,73,31,43,1,0,26,98,46,40,20,64,127,69,1,0,30,92,46,127,64,0,0,0,0,0,0,1,64,64,0,2,42,64,64,64,64,64,64,64,64,2,0,12,64,1,5,1,22,25,1,3,1,25,26
MANUAL SYNC 002,2,0,2,88,64,1,115,1,0,0,-12,1,57,0,43,3,0,32,0,82,41,30,64,127,25,1,26,100,114,32,65,64,1,3,1,11,7,0,1,64,64,0,2,42,64,64,64,64,64,64,64,64,0,8,12,64,1,1,1,70,4,0,0,1,0,0
MOCKING BIRD 001,3,102,1,1,1,1,27,0,0,0,12,1,53,79,105,2,0,60,26,66,62,0,64,127,94,1,54,0,126,38,67,64,0,0,0,0,0,0,1,64,64,0,2,42,64,64,64,64,64,64,64,64,0,0,12,64,1,1,3,10,0,1,4,1,64,8
MACHINE 001,2,0,2,1,0,0,0,0,0,0,-24,1,49,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,64,64,0,3,1,1,0,0,1,64,64,0,2,42,64,64,64,64,64,64,64,64,0,0,12,64,1,5,3,0,0,0,0,1,0,0
METAL VOICE 001,3,103,3,111,81,0,0,0,0,0,12,1,64,0,94,0,66,86,0,70,34,0,64,42,77,0,64,74,0,60,54,64,0,0,0,0,0,0,1,64,64,0,2,42,64,64,64,64,64,64,64,64,0,0,12,64,1,1,1,42,0,1,2,1,64,0
LAVAQ LEAD 002,1,0,1,64,61,1,57,0,0,8,0,1,65,17,72,1,0,0,126,82,117,0,64,0,0,0,0,0,126,18,60,64,0,0,0,0,0,0,1,64,64,0,2,42,64,64,64,64,64,64,64,64,0,7,12,64,1,2,1,74,1,1,2,1,47,0
LFO PAD 001,2,0,3,64,74,1,84,1,0,55,0,1,73,0,13,1,44,60,126,40,77,0,64,0,10,1,46,88,98,98,64,64,0,3,1,11,0,0,1,64,64,0,2,42,64,64,64,64,64,64,64,64,0,9,12,64,1,1,1,33,23,0,0,1,0,0
LEAD SYNTH 013,2,38,1,64,66,1,65,0,0,63,0,1,49,0,15,0,0,126,126,0,0,30,64,0,83,0,0,20,126,0,69,64,0,2,1,11,0,0,1,64,64,0,2,42,64,64,64,64,64,64,64,64,2,0,12,64,1,5,1,28,0,0,0,1,0,0
LASER HARP 001,2,63,2,84,67,1,0,0,0,100,0,1,51,0,95,0,0,74,44,112,27,0,64,42,52,1,52,92,36,108,71,64,0,0,0,0,0,0,1,64,64,0,2,42,64,64,64,64,64,64,64,64,0,0,12,64,1,5,1,26,1,1,2,1,67,3
LYLE 001,3,0,3,64,76,1,99,0,0,41,12,1,65,38,58,0,0,86,82,126,0,19,64,0,88,0,38,126,126,24,78,64,0,0,0,0,0,0,1,64,64,0,2,42,64,64,64,64,64,64,64,64,0,0,12,64,1,2,1,71,0,0,0,1,26,0
MELLOW 001,3,0,2,64,75,1,67,0,0,41,0,1,65,0,50,1,38,80,58,108,13,23,64,127,23,0,78,100,118,88,70,64,0,0,0,0,0,0,1,64,64,0,2,42,64,64,64,64,64,64,64,64,0,0,12,64,1,5,1,29,23,1,2,1,64,4
LOW DETUNE 003,3,0,3,56,1,0,84,0,0,127,-12,0,65,17,72,1,0,126,0,126,22,0,64,127,0,0,0,0,126,18,127,64,0,0,0,0,0,0,1,64,64,0,2,42,64,64,64,64,64,64,64,64,0,0,12,64,1,3,1,121,29,1,2,1,47,0
LOW DETUNE 004,3,0,3,49,1,1,84,0,0,127,12,1,65,17,72,1,0,126,0,126,22,0,64,42,0,0,0,0,126,18,79,64,0,0,0,0,0,0,1,64,64,0,2,42,64,64,64,64,64,64,64,64,0,0,12,64,1,3,1,121,29,1,2,1,47,0
MILD BASS 002,1,0,1,77,63,1,71,0,0,64,-24,0,78,112,113,0,0,68,46,84,22,0,64,0,21,0,0,48,126,100,114,64,0,0,0,0,0,0,1,64,64,0,2,42,64,64,64,64,64,64,64,64,2,8,12,64,1,2,1,43,0,1,2,1,60,0
MEEP MEEP 002,1,0,1,64,64,1,64,0,0,102,12,1,66,31,22,0,0,52,24,94,84,0,64,0,102,0,0,50,126,28,65,64,0,0,0,0,0,0,1,64,64,0,2,42,64,64,64,64,64,64,64,64,2,4,12,64,1,2,1,73,0,1,2,1,58,0
LFO BELL 001,3,114,1,77,65,1,66,0,0,108,0,1,70,0,11,0,0,30,44,124,38,0,64,42,43,0,0,114,0,90,75,64,0,0,0,0,0,0,1,64,64,0,2,42,64,64,64,64,64,64,64,64,0,0,12,64,1,5,1,75,0,1,2,1,69,4
LEGATO BASS 001,2,0,2,64,73,1,64,1,0,0,-12,1,49,0,0,1,0,26,0,86,61,23,64,0,15,0,12,62,98,86,63,64,0,0,0,0,0,0,1,64,64,0,2,42,64,64,64,64,64,64,64,64,2,13,12,64,1,5,1,32,23,1,2,1,41,0
MAXIMOOG BASS 003,2,0,2,77,68,1,66,1,0,28,-12,0,65,0,30,1,0,70,22,10,14,34,64,127,94,1,0,54,126,6,72,64,0,0,0,0,0,0,1,64,64,0,2,42,64,64,64,64,64,64,64,64,2,8,12,64,1,5,3,0,0,1,3,1,41,0
LASER HARP 002,2,63,2,84,67,1,0,0,0,79,0,1,51,0,95,1,0,74,44,90,34,0,64,42,52,1,70,92,36,98,70,64,0,0,0,0,0,0,1,64,64,0,2,42,64,64,64,64,64,64,64,64,0,0,12,64,1,5,1,26,1,1,2,1,67,3
LEAD VOICE 005,3,0,2,63,67,1,103,0,0,72,0,1,60,0,34,1,0,32,61,53,38,47,64,127,0,1,0,98,104,101,127,64,0,0,0,0,0,0,1,64,64,0,2,42,64,64,64,64,64,64,64,64,0,10,12,64,1,5,1,19,20,1,3,1,69,8
LEAD VOICE 001,3,76,3,64,73,1,101,0,0,71,0,1,49,0,0,0,0,98,93,83,16,51,64,127,35,0,0,89,83,118,127,64,0,0,0,0,0,0,1,64,64,0,2,42,64,64,64,64,64,64,64,64,2,9,12,64,1,6,1,18,6,1,3,1,57,20
sCaRy,1,71,3,39,66,1,66,0,0,92,0,0,113,49,45,1,72,0,0,0,13,0,100,127,127,1,0,127,107,20,71,22,0,2,1,14,127,1,10,68,23,1,4,127,54,81,96,107,66,18,95,78,1,26,12,34,0,5,5,19,127,0,3,5,36,52
Phunked Harmonix Lead,1,0,2,84,66,1,124,1,0,108,0,1,33,78,127,0,0,37,0,0,56,110,127,127,0,1,0,66,92,47,57,22,0,2,1,14,127,1,10,77,40,1,4,69,83,66,85,54,64,64,64,64,0,16,12,52,0,4,1,0,80,0,3,3,75,80
House Chord1,1,0,2,71,75,1,65,0,0,72,0,0,64,58,98,0,0,63,0,0,57,0,80,127,0,1,0,74,35,60,92,22,0,3,0,14,64,1,12,78,25,1,4,42,105,74,0,63,64,64,64,64,0,0,12,0,1,2,1,73,0,1,5,1,65,64
Bloody Saw waves!,1,0,1,64,98,1,64,0,0,60,0,0,79,43,63,1,0,62,48,109,80,1,127,64,0,0,0,127,41,60,61,22,0,2,1,14,64,1,10,71,46,1,2,26,74,68,0,93,64,64,64,64,0,0,12,0,0,5,5,69,120,0,5,1,50,127
VeloRhodes 1,0,46,3,64,66,1,63,0,0,66,0,0,10,85,60,0,0,27,94,0,21,89,116,50,0,1,0,111,0,15,127,85,0,3,0,14,89,1,12,35,10,1,2,65,93,22,56,52,64,64,64,64,0,0,12,86,1,4,1,46,94,0,3,1,47,78
BA Whoomp XS,1,73,2,39,63,1,110,0,0,127,0,0,64,0,0,1,83,102,0,64,14,35,110,89,47,1,34,64,127,12,117,0,0,1,0,11,64,0,8,40,20,1,2,78,19,50,64,33,64,5,71,40,2,47,12,50,0,2,1,64,0,0,5,1,64,64
BA Rebound XS,2,0,2,51,64,1,127,0,1,117,-12,0,64,0,0,0,65,67,0,48,95,49,36,36,42,1,0,64,127,53,107,3,0,1,0,11,64,0,8,40,20,0,2,64,64,50,64,54,35,3,88,56,2,53,12,73,1,3,5,87,13,1,5,5,80,10
LD Beijing XS,1,0,2,71,63,1,79,0,0,98,12,1,69,0,29,1,0,90,0,39,81,17,84,16,43,1,16,64,127,34,96,101,0,1,0,11,64,1,8,40,20,0,2,64,64,50,64,40,64,89,79,25,2,44,12,42,0,2,1,64,0,0,5,1,64,64
AR Press Start XS,1,0,2,64,63,1,127,0,0,56,0,0,64,0,0,1,0,64,0,64,101,0,63,64,24,1,0,63,0,54,104,64,1,2,0,11,110,1,10,40,14,0,2,64,64,50,64,40,64,86,75,10,0,0,12,55,1,4,2,92,25,1,7,2,81,15
BA Pigstep XS,0,0,2,26,63,1,127,0,1,77,12,0,64,0,0,1,0,64,0,64,17,0,63,64,28,1,0,64,127,0,127,32,0,1,0,11,64,0,8,40,20,1,2,72,27,20,64,49,64,90,85,50,2,0,0,27,1,3,5,96,88,1,3,5,78,38
BA Post Dubstep XS,1,0,2,64,63,1,127,0,0,127,-24,0,64,0,0,1,73,73,0,64,20,0,78,108,0,1,9,107,0,31,118,64,0,1,0,11,64,0,8,40,20,0,2,64,64,50,64,40,64,3,77,18,0,0,12,78,1,3,5,96,8,1,4,5,94,0
BA DnB Reese XS,1,0,2,64,63,1,60,0,0,82,-24,0,64,0,0,0,0,64,0,64,31,9,63,64,92,1,6,64,127,6,81,64,0,1,0,11,64,0,8,40,20,0,2,64,64,50,64,40,64,39,45,89,2,46,12,99,0,2,1,64,0,0,5,1,64,64
BA Wobble 1 XS,1,76,2,39,63,1,81,0,0,127,0,0,64,0,0,0,0,64,0,64,13,22,63,111,55,1,0,64,127,0,107,64,0,1,0,11,64,0,8,40,20,0,2,64,64,50,64,40,67,94,93,50,2,0,0,13,1,3,5,86,96,0,5,1,64,64
FX 8 Bit Bomb XS,1,0,4,64,63,1,127,0,0,127,0,0,64,0,0,1,48,90,25,92,12,0,116,64,54,1,0,92,0,63,108,108,0,1,0,11,64,1,12,40,27,0,2,64,64,50,64,40,64,22,95,18,2,0,12,57,0,3,3,109,104,0,7,1,42,36
SY SID Arps XS,2,0,2,71,63,1,127,0,0,88,0,0,64,0,0,1,0,64,0,64,102,18,63,64,0,1,0,79,0,66,108,64,0,1,0,11,64,0,10,50,19,0,2,64,64,50,64,40,64,96,74,19,1,0,0,68,1,1,2,108,30,1,1,2,117,16
BA Decimator XS,2,98,2,39,63,1,114,0,0,127,0,0,64,0,0,1,52,96,0,44,30,51,91,64,19,1,39,118,0,32,119,67,0,1,0,11,64,0,8,40,20,0,2,64,64,50,64,40,64,3,75,20,2,42,12,77,0,2,1,64,0,0,5,1,64,64
FX Space Weed XS,0,0,3,51,63,1,127,0,1,127,0,1,109,0,108,2,0,64,0,64,37,0,63,0,0,1,0,114,0,99,107,127,0,1,0,11,64,1,8,78,42,0,2,64,64,50,64,40,64,64,64,64,0,0,12,81,1,1,0,87,17,0,5,1,64,64
BA Wobble 3 XS,0,0,2,26,63,1,59,0,0,127,12,0,64,0,0,0,0,64,127,64,18,18,63,111,0,1,0,64,127,0,107,0,0,1,0,11,64,0,8,40,20,1,2,127,16,17,64,39,64,87,78,24,2,24,0,75,1,3,5,86,84,1,3,2,88,21
BA 808 Bass XS,0,0,2,64,63,1,127,0,0,127,-24,1,84,0,22,1,0,18,0,64,19,9,92,127,18,1,0,94,0,78,127,90,0,1,0,11,64,0,8,40,20,1,2,67,38,37,64,31,64,0,83,37,1,0,12,96,0,2,1,64,0,0,5,1,64,64
DR Hard Kick XS,0,0,3,64,63,1,127,0,0,127,-24,1,98,0,48,1,0,39,0,36,32,0,102,127,30,1,0,49,0,35,107,87,0,1,0,11,64,0,8,40,20,0,2,64,64,50,64,40,64,50,48,7,1,0,12,53,0,2,1,64,0,0,5,1,64,64
BA Golden DnB XS,1,0,2,51,63,1,117,0,1,127,-12,0,64,0,0,2,54,64,0,64,30,65,63,64,66,1,41,64,127,33,112,64,0,1,0,11,64,0,8,40,20,0,2,64,64,50,64,40,64,90,91,64,2,41,12,102,1,3,5,47,41,0,5,1,64,64
BA Eye Yeah XS,0,78,2,39,63,1,116,0,0,114,0,0,88,67,51,0,65,77,0,59,75,74,24,72,0,1,0,105,107,55,115,8,0,1,0,11,64,0,8,40,20,1,2,82,54,34,64,33,48,90,92,40,2,47,12,80,0,2,1,64,0,1,5,1,89,14
FX Kingston XS,0,0,2,102,63,1,127,0,0,127,0,1,0,0,93,2,99,64,127,127,36,111,98,64,0,1,65,127,0,93,117,116,0,1,0,11,64,1,10,41,51,0,2,64,64,50,64,40,64,64,64,64,0,0,12,105,1,1,4,97,98,0,4,2,90,127
LD Supersaw XS,1,0,2,39,63,1,76,0,0,41,0,0,64,0,0,1,0,64,127,127,28,0,109,33,29,1,6,68,94,57,97,64,0,1,0,11,64,1,8,36,30,0,2,64,64,50,64,40,64,85,81,4,2,0,12,42,0,2,1,64,0,0,5,1,64,64
BA Bass Explosion XS,0,28,2,26,63,1,78,0,0,127,12,1,99,61,93,0,59,97,10,64,95,106,14,111,69,1,0,64,127,11,107,0,0,1,0,11,64,0,8,40,20,1,2,102,36,46,64,51,64,87,78,24,2,24,12,16,1,3,5,98,0,1,5,1,60,60
BA Punchy Sub XS,1,0,2,39,63,1,127,0,0,106,0,1,107,0,33,1,0,35,0,64,30,0,81,104,18,1,12,108,0,64,116,64,0,1,0,11,64,0,8,40,20,1,2,69,54,25,64,36,49,0,81,20,2,0,12,105,0,2,1,64,0,1,5,5,86,32
BA Wobble 2 XS,0,75,3,39,63,1,0,0,0,42,0,0,64,0,0,0,0,64,127,64,76,18,19,111,78,1,0,64,127,0,107,0,0,1,0,11,64,0,8,40,20,0,2,64,64,50,64,40,67,51,80,73,2,24,0,75,1,3,0,86,90,1,3,5,86,48
BA Wobble 5 XS,2,70,3,39,63,1,0,0,0,127,0,0,64,0,0,1,0,64,0,64,35,0,63,64,0,1,0,64,127,0,107,64,0,1,0,11,64,0,8,40,20,1,2,72,34,28,64,41,73,61,84,0,2,36,0,72,1,3,5,96,122,1,5,0,95,94
FX Dub Defender XS,0,104,3,64,63,1,66,0,0,127,-12,0,64,0,0,1,0,64,0,64,75,0,63,64,36,1,0,79,0,77,127,110,0,1,0,11,64,1,5,84,43,0,2,64,64,50,64,40,64,90,93,58,0,0,12,79,1,1,0,108,69,1,4,0,107,99
BA Wobble 6 XS,1,50,2,89,63,1,62,0,0,48,-12,0,64,0,0,1,0,64,0,64,12,68,63,64,57,1,0,64,127,0,102,64,0,1,0,11,64,0,8,40,20,0,2,64,64,50,64,40,64,83,96,25,2,0,0,19,1,3,5,96,82,0,5,1,64,64
LD Dominate XS,2,0,1,39,64,1,48,0,0,46,0,0,64,0,0,1,0,64,0,64,101,0,63,64,44,1,0,64,127,0,84,64,0,1,0,11,64,1,12,40,20,1,2,36,116,61,64,89,64,91,87,47,2,47,12,37,0,2,1,64,0,1,5,5,70,58
BA Wobble 4 XS,1,0,2,39,63,1,127,0,1,127,0,0,64,0,0,1,0,64,0,64,25,0,63,64,48,1,39,64,127,0,118,64,0,1,0,11,64,0,8,40,20,1,2,64,28,12,64,21,64,64,64,64,2,26,0,24,1,3,5,95,98,0,5,1,64,64
FX Rusted UFOs XS,1,0,2,81,63,1,127,0,1,127,0,0,81,103,90,1,0,99,0,100,66,0,90,64,0,1,0,102,0,102,127,88,0,1,0,11,64,1,8,50,33,1,2,53,72,48,28,25,64,64,64,64,0,0,12,82,1,1,2,84,72,1,4,5,77,0
DR Dub Snare XS,2,0,4,64,63,1,59,0,0,127,-12,0,97,0,30,1,0,64,0,64,101,0,63,64,0,1,0,35,0,0,107,126,0,1,0,11,64,1,7,88,36,0,2,64,64,50,64,40,83,54,34,92,2,0,12,30,0,1,3,127,36,0,5,1,64,64
BA Glass Wobble XS,1,0,2,26,63,1,127,0,1,96,12,0,64,0,0,0,0,64,0,40,28,16,102,64,76,1,0,64,127,60,62,50,0,1,0,11,64,0,8,40,20,0,2,64,64,50,64,40,64,16,96,26,2,0,0,34,1,5,5,62,12,1,3,5,89,66
FX Dub Noiz XS,1,0,4,64,63,1,127,0,0,127,-24,0,64,0,0,3,99,64,127,127,46,120,118,64,0,1,92,96,0,20,102,116,0,1,0,11,64,1,10,68,30,0,2,31,97,29,9,24,64,64,64,64,2,0,12,72,1,3,1,110,70,0,5,1,64,64
BA Burial-esque XS,0,0,3,39,63,1,127,0,0,127,0,0,64,0,0,1,0,64,0,64,37,0,63,127,0,1,16,64,127,18,96,64,0,1,0,11,64,0,8,40,20,0,2,64,64,50,64,40,64,0,76,11,2,32,12,127,1,4,5,96,0,1,3,5,63,71
BA Chaos Reese XS,2,0,1,64,62,1,27,0,0,127,-24,0,64,0,0,1,0,104,78,68,18,34,94,64,48,1,37,64,127,39,127,28,0,1,0,11,64,1,0,40,14,1,2,11,114,24,9,24,64,88,90,18,2,0,12,15,1,4,5,88,0,1,6,1,62,56
LD Digital Plucks XS,1,73,1,71,63,1,64,0,0,127,0,0,64,0,0,1,0,64,31,66,19,0,105,102,65,1,0,78,0,63,110,64,0,1,0,11,64,1,10,44,12,0,2,48,84,31,12,24,64,88,84,30,0,0,12,89,0,2,1,64,0,0,5,1,64,64
FX Ordered Chaos XS,1,0,4,96,63,1,127,0,0,127,0,0,64,0,0,1,99,112,0,109,19,78,92,0,75,1,69,64,127,99,127,64,0,1,0,11,64,1,8,28,48,1,2,42,100,50,102,38,85,79,94,13,2,0,12,95,1,4,1,127,127,1,7,5,89,0
HarshEBMSaw_-_01,1,0,1,64,125,1,0,1,0,92,0,0,46,127,0,1,0,78,0,114,127,37,86,21,11,1,0,62,107,83,93,22,0,2,1,14,127,1,11,77,36,1,4,69,83,51,76,84,64,64,64,64,0,0,12,64,1,3,5,19,127,1,3,5,36,52
TechnoLead_-_01,1,0,1,64,70,1,32,0,0,64,0,0,64,0,0,1,0,100,127,74,75,10,82,24,0,0,0,23,127,85,92,22,0,1,1,14,111,1,12,52,37,1,2,64,64,50,64,44,64,64,64,64,0,0,12,95,1,2,1,75,3,0,2,1,75,3
NeuvauBrass_-_01,1,0,1,64,81,1,42,0,0,64,12,0,64,0,0,0,66,80,62,115,21,14,128,66,36,1,0,127,127,93,127,81,0,1,0,11,64,1,8,40,31,1,2,81,82,42,77,50,64,64,64,64,0,0,12,74,1,2,1,64,0,1,5,1,64,64
Schizopath_-_01,1,0,1,64,125,1,0,1,0,92,0,0,46,127,0,1,96,78,127,127,78,37,127,76,31,1,85,62,127,96,93,22,0,2,1,14,127,1,11,83,45,1,4,69,83,51,76,84,64,64,64,64,0,0,12,64,1,3,5,19,127,1,3,5,36,52
CrazyARPBass_-_01,2,0,1,64,81,1,127,0,0,64,0,0,64,0,0,1,0,67,0,0,23,51,127,120,66,1,0,92,0,0,127,64,0,1,0,11,64,0,8,40,20,0,2,64,64,50,64,40,64,64,64,64,0,0,12,74,1,2,1,64,0,1,5,1,64,64
Schizopath_-_02,1,0,1,64,127,1,0,1,0,92,0,0,46,127,0,1,61,78,127,127,78,58,120,76,62,1,85,62,127,77,93,22,0,2,1,14,127,1,11,83,45,1,4,69,83,51,76,84,64,64,64,64,0,0,12,64,1,3,5,19,127,1,3,5,36,52
Stringyian_-_01,1,3,1,77,81,1,78,0,0,62,0,0,64,0,0,4,82,127,57,94,109,44,128,82,88,1,80,127,127,96,107,64,0,1,0,11,64,1,8,40,20,1,2,80,36,67,73,56,64,64,64,64,0,0,12,74,1,2,1,72,3,1,2,1,0,0
TotalKrieg_-_01,1,0,1,39,81,1,127,0,0,64,0,0,64,0,0,0,0,82,0,0,0,45,128,127,0,1,0,64,107,0,107,64,0,1,0,11,64,0,8,40,20,0,2,64,64,50,64,40,64,64,64,64,0,0,12,74,1,2,1,64,0,1,5,1,64,64
BassEBody_-_01,1,0,1,51,88,1,30,0,0,64,-12,1,0,0,68,0,0,78,0,0,20,49,127,17,37,1,0,127,127,0,107,64,0,2,2,14,73,0,8,40,20,0,2,64,64,50,64,40,64,64,64,64,0,0,12,74,1,2,1,64,0,1,5,1,64,64
Synthbass_-_01,1,0,1,51,81,1,32,0,0,64,-12,0,64,0,0,0,0,79,0,0,9,51,128,127,0,1,0,127,127,64,107,64,0,2,2,14,72,0,8,40,20,0,2,64,64,50,64,40,64,64,64,64,0,0,12,74,1,2,1,64,0,1,5,1,64,64
Raw Digital ,0,0,2,89,63,0,23,0,0,66,-24,1,61,64,47,0,0,62,28,97,113,35,110,43,16,0,0,0,127,0,107,21,1,1,0,11,89,1,8,11,18,0,2,58,97,50,64,40,64,81,77,64,1,103,12,109,1,6,2,72,90,0,1,1,112,2
Voxxy,0,108,2,64,66,1,65,0,0,60,0,0,60,92,57,1,0,62,32,103,102,22,121,0,127,1,0,108,117,0,60,61,0,4,1,16,65,1,9,46,8,0,2,58,48,21,64,38,50,106,80,64,1,44,12,10,1,2,1,73,0,0,1,1,65,57
Girls In Love,2,0,2,77,62,1,45,0,0,26,0,0,60,86,0,1,0,82,47,83,34,30,93,32,34,0,19,0,114,60,110,58,0,3,2,11,93,1,12,42,11,1,4,104,33,65,64,123,96,70,57,48,0,7,18,7,1,2,1,76,0,1,1,5,87,2
Analog SynthBell,0,0,2,84,84,1,54,0,1,127,12,1,74,0,2,1,0,104,127,62,127,85,93,33,25,0,0,72,0,73,96,62,0,2,1,16,86,1,8,28,16,0,2,64,66,50,64,40,63,64,64,67,0,0,12,8,1,2,1,72,0,0,5,1,59,64
House Chord 12,1,5,1,59,77,1,62,0,0,63,0,0,67,1,0,1,2,82,32,22,0,47,116,61,0,1,0,65,126,4,127,52,0,2,0,12,69,1,8,0,22,0,2,60,65,51,69,61,61,114,103,32,1,2,12,13,1,2,1,65,1,1,3,5,66,34
FX Not S&H,1,0,1,89,72,1,63,0,0,65,-24,0,64,0,0,1,0,116,108,95,0,127,127,64,127,0,0,76,127,0,57,0,0,3,1,7,61,0,5,5,59,0,2,127,28,18,64,127,24,69,127,0,1,0,0,0,0,6,0,0,0,0,5,2,0,0
**CrashSynth***,1,0,1,64,114,1,62,0,0,64,12,1,69,0,34,1,0,100,32,62,98,30,95,64,87,0,0,66,102,0,106,20,0,1,0,14,62,1,8,28,8,1,4,64,90,50,64,127,81,92,105,64,1,0,12,20,1,2,1,107,11,1,5,1,93,114
Fluffy Arp,2,0,1,51,59,1,37,0,0,8,-24,0,64,0,0,1,0,62,32,62,14,94,94,64,16,1,0,93,0,6,127,0,1,1,2,14,127,1,10,40,17,0,2,64,64,50,64,40,46,96,111,64,0,0,12,94,1,3,1,91,36,1,2,2,100,65
That String Track,1,0,2,71,92,1,80,0,0,21,0,0,60,86,0,1,0,0,127,127,25,21,93,62,0,0,58,0,114,70,127,63,0,4,2,8,31,0,12,42,21,1,4,104,33,65,64,106,102,112,79,0,0,12,6,4,1,2,5,78,1,0,2,5,79,2
Freaky Diva,2,22,4,90,116,1,61,1,0,39,0,0,43,52,30,3,25,0,61,78,47,104,82,46,88,0,34,0,121,41,88,60,0,3,3,2,113,0,8,72,32,1,4,28,72,23,64,112,79,41,18,65,0,81,12,36,1,2,5,78,6,1,3,1,17,0
Softer Strings,1,63,1,51,74,1,62,0,0,64,12,0,64,0,0,1,0,64,127,64,75,0,64,87,0,0,64,0,127,64,127,35,0,1,2,14,123,1,8,40,88,0,4,78,72,36,96,120,106,72,7,0,0,0,12,3,1,2,1,75,1,0,5,1,64,64
Back To Reality,0,0,1,37,59,1,127,0,0,40,12,1,83,0,102,2,0,67,19,77,5,76,101,60,78,0,0,65,54,19,114,48,0,2,1,14,93,0,8,15,14,0,1,39,98,66,64,67,56,25,103,60,1,0,12,103,1,3,0,7,1,0,2,0,82,26
Psychedelicks,1,29,2,77,64,1,84,0,0,18,-24,0,71,0,108,1,0,70,71,62,35,96,95,63,69,1,0,69,127,42,101,0,1,1,2,14,83,1,8,18,29,0,4,64,64,50,64,59,56,117,68,62,1,0,12,100,1,6,1,4,101,1,3,1,7,111
Goldorak FX,0,0,3,28,8,0,104,0,1,54,21,0,91,36,31,1,86,27,99,14,92,125,17,68,113,1,94,88,71,36,62,95,0,2,1,18,113,1,12,6,3,0,2,24,40,11,7,11,70,20,65,127,1,0,12,19,1,7,4,55,15,0,2,0,0,0
Hard Kick 3,0,59,3,49,70,1,120,0,0,66,-12,1,98,0,60,1,0,100,64,74,0,18,95,24,0,0,0,60,0,20,54,0,0,1,1,14,111,0,1,90,4,1,4,13,116,49,64,21,64,8,65,64,1,0,12,127,1,4,0,32,127,0,3,1,6,102
Tpgnnghtshftbss II,0,0,1,51,65,1,103,0,1,65,-12,1,69,0,24,1,25,79,75,59,25,93,88,64,24,0,0,77,107,0,110,42,0,1,0,7,64,0,8,93,62,1,2,64,64,50,64,42,64,9,66,64,1,0,12,11,1,2,1,73,4,0,2,1,70,6
Sweet Liteul PAD,1,0,3,64,1,1,65,1,0,64,0,1,65,0,114,0,121,123,60,62,50,47,81,67,0,0,0,0,127,12,45,45,0,2,1,14,62,1,8,40,61,1,4,69,68,41,98,93,108,102,83,48,0,0,12,0,1,1,1,3,118,0,5,1,64,0
Acid Exposure,2,64,2,39,66,1,49,0,0,0,0,1,69,0,6,0,0,76,21,19,11,111,84,64,42,0,0,0,127,0,127,0,0,1,1,14,92,1,12,36,23,1,2,64,64,50,64,22,62,12,83,64,1,0,12,62,1,3,1,14,55,1,5,2,86,1
